cbsa_code,cbsa_title,decade,h,lead_h_change,pct_ba,decade_pop,pct_black,pct_hispanic,pct_asian,pct_fb,pct_elderly,pct_poverty,pct_military,muni_pcap,pct_government,pct_manufacturing,gdp_pcap,pct_largehh,pct_pop_growth,region,units_pcap,clay,silt,sand,mean_ksat,rock_fragments,restrictive_depth,bulk_density
31740,"Manhattan, KS",2010,0.2251210672937721,0.03094114149906654,40.61344851933381,93286,4.915928774037684,6.004163116513336,3.3466711245807224,5.788534105850536,4.267733689966457,19.02686567164179,12.85684318922939,2.7606977036014557,32.21549802065796,6.338444737680302,38.89438476109735,3.02013422818792,14.406602975263372,Midwest,0.00517025463045518,32.977110360355645,57.066760810290994,9.956128818985595,3.7473168913062342,4.5999654668070145,83.04129870556604,1.3755280208955922
32820,"Memphis, TN-MS-AR",1990,0.6515755882700711,-0.0598648672918135,18.15053304579088,1078598,40.99175213822263,0.7893545018222703,0.7452741491050475,1.3088330889074675,4.362280981559719,19.24776583740131,1.9484869354468444,0.3017399277094657,16.14815490845583,14.925007830049552,43.92755503290164,4.81698498913433,7.336320763635748,South,0.00727039431943741,24.328824359306665,58.4736703919285,17.197733074309518,10.409484936314945,0.4142272236761216,61.49373268982187,1.4564747976142711
32820,"Memphis, TN-MS-AR",2000,0.5917107209782576,-0.04218866150924727,21.89299800866753,1216257,43.300775615505515,2.3478647906827153,1.3014020424816364,3.14853737543582,4.56459203943193,15.676063381099825,0.41367025248617006,0.2781872023686713,14.655727682616623,11.76777766860628,50.70108228383533,4.276898678101854,12.762771672115097,South,0.00645924418386806,24.328824359306665,58.4736703919285,17.197733074309518,10.409484936314945,0.4142272236761216,61.49373268982187,1.4564747976142711
32820,"Memphis, TN-MS-AR",2010,0.5495220594690103,-0.03871238116904463,25.320773430574345,1326229,45.43024043102921,4.947279988587206,1.8345009053998669,4.9735339609166855,4.575458417652391,18.84884124525058,0.29853111331027204,0.2525591609311183,14.639834867398116,9.774224338845624,48.86078240033462,4.90717789252773,9.041839019220443,South,0.00262785732841729,24.328824359306665,58.4736703919285,17.197733074309518,10.409484936314945,0.4142272236761216,61.49373268982187,1.4564747976142711
32900,"Merced, CA",1990,0.33566056364159785,0.00486667417449382,12.014895920824944,179953,4.4220108406248775,32.57064062824057,7.908499296536496,19.81861291570209,3.541420267596397,19.898032087884452,5.457658739793246,0.2440180712811646,17.325609534757096,13.090628592171337,24.551885753871,10.52213045128409,32.66174215616891,West,0.00542160865235034,24.03679217229771,29.47122002975657,46.48821269346205,13.706986062973364,6.814361727786203,65.56623363281005,1.4961867501902135
32900,"Merced, CA",2000,0.3405272378160917,-0.01229490288057128,11.048190190618977,212258,3.606675722142537,45.340387739012314,6.668598079352557,24.78414088547356,4.219820093657685,21.65756637763636,0.01730542929001592,0.20397399622939497,16.78283612803866,12.985754304908326,29.69950175410751,11.6132570712215,17.951909665301496,West,0.00705739461696041,24.03679217229771,29.47122002975657,46.48821269346205,13.706986062973364,6.814361727786203,65.56623363281005,1.4961867501902135
32900,"Merced, CA",2010,0.3282323349355204,-0.00165136564689755,12.517709522565026,256709,3.4344176736658154,54.92136219521253,7.108482249318786,25.203784740910617,4.204571665370045,24.552484435103302,0.08592587343207427,0.16571224305724885,15.020293408869913,11.614805732888009,30.78494648332424,12.670209671875412,20.941966851661658,West,0.00143074810481367,24.03679217229771,29.47122002975657,46.48821269346205,13.706986062973364,6.814361727786203,65.56623363281005,1.4961867501902135
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",1990,0.6826180515051113,-0.06811400763493425,19.526406709048636,4078578,16.26192648110271,27.8212815265894,1.211533246221732,29.04627597938907,8.528167451492813,13.693139235628156,0.35014050554343873,0.14125286996659983,12.300837666777351,10.4043435593609,40.70191679287319,4.322109489994358,25.29777813823689,South,0.00706418003217601,8.92746822404574,27.75298208807293,63.050826216111446,78.50126323866536,3.4862190676567284,79.52015811241998,0.8313437278820195
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2000,0.6145040438701771,-0.05632191878870518,24.053995850054857,5025895,18.070223366091696,34.02979971898483,1.6668184370683947,35.04706080641206,8.429447931169728,14.047622914213797,0.13882549415982182,0.1224589612467596,12.159182819400556,6.754839815289987,47.95055037939319,4.729415543451906,23.2266490919139,South,0.00570532261804939,8.92746822404574,27.75298208807293,63.050826216111446,78.50126323866536,3.4862190676567284,79.52015811241998,0.8313437278820195
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2010,0.5581821250814719,-0.032282816894407373,28.96017074165908,5583460,19.70544339386141,41.56479265935681,2.1938905247154574,38.1547102627817,7.976012802277238,16.131815951939036,0.14610815664065196,0.11258055882440408,11.570604563844828,4.9715885281349,48.44299466191539,5.044321533009221,11.093844976864816,South,0.00277216650577984,8.92746822404574,27.75298208807293,63.050826216111446,78.50126323866536,3.4862190676567284,79.52015811241998,0.8313437278820195
